date,adj_close,close,high,low,open,volume,sma_20,sma_50,ema_12,ema_26,macd,signal_line,rsi_14,bb_mid,bb_upper,bb_lower,daily_return_%
2004-03-15,5520.66015625,5520.66015625,5764.2001953125,5505.97998046875,5745.06005859375,38400,5792.1925048828125,5868.92599609375,5738.052253740835,5778.392254306109,-40.34000056527384,-15.438561011813446,42.22058708897647,5792.1925048828125,6088.906226870994,5495.478782894631,-3.15310766214576
2004-03-16,5525.08984375,5525.08984375,5551.919921875,5434.97021484375,5471.169921875,40800,5767.8294921875,5862.64859375,5705.288806049937,5759.629112783435,-54.34030673349753,-23.218910156150265,40.55355524249713,5767.8294921875,6068.421449937177,5467.237534437823,0.080238365967622
2004-03-17,5535.68994140625,5535.68994140625,5560.14990234375,5482.6298828125,5545.830078125,33400,5742.823999023438,5852.830595703125,5679.196673027832,5743.041026014754,-63.84435298692188,-31.34399872230459,45.88687105256236,5742.823999023438,6032.565783500213,5453.082214546663,0.19185385135847
2004-03-18,5414.93994140625,5414.93994140625,5540.68017578125,5399.0498046875,5539.72021484375,36000,5712.219995117188,5840.34939453125,5638.541791239896,5718.737241969679,-80.19545072978326,-41.114289123800326,42.90283604188367,5712.219995117188,6004.856794978162,5419.583195256214,-2.181299915242818
2004-03-19,5443.43994140625,5443.43994140625,5496.68017578125,5386.6201171875,5410.47998046875,30600,5691.636987304688,5830.345390625,5608.52612203472,5698.344849335352,-89.81872730063151,-50.85517675916657,38.79908478079504,5691.636987304688,5999.473990779692,5383.799983829684,0.5263216269874027
2004-03-22,5365.39990234375,5365.39990234375,5446.8798828125,5347.0498046875,5446.8798828125,25400,5667.370971679688,5818.51298828125,5571.122088236109,5673.682260669308,-102.5601724331982,-61.1961758939729,25.191571337466684,5667.370971679688,5998.071526450931,5336.670416908444,-1.4336529823518074
2004-03-23,5400.990234375,5400.990234375,5450.3798828125,5324.77978515625,5356.97021484375,31800,5652.518481445312,5804.3619921875,5544.947956872861,5653.482851314174,-108.53489444131264,-70.66391960344085,26.51064250137776,5652.518481445312,6003.480991540397,5301.555971350228,0.6633304633211656
2004-03-24,5395.27978515625,5395.27978515625,5435.39990234375,5345.14990234375,5412.1298828125,26600,5635.560473632812,5789.875791015625,5521.922084301074,5634.356698265438,-112.43461396436396,-79.01805847562547,27.105753748556097,5635.560473632812,6002.2781729674525,5268.842774298172,-0.1057296712444588
2004-03-25,5414.43994140625,5414.43994140625,5438.85986328125,5368.8798828125,5403.3798828125,27000,5625.374975585937,5776.80939453125,5505.386370009563,5618.066568127721,-112.68019811815884,-85.75048640413215,23.32261224708897,5625.374975585937,6005.210164678155,5245.53978649372,0.3551281307544895
2004-03-26,5528.93994140625,5528.93994140625,5552.33984375,5448.2900390625,5448.2900390625,32400,5623.465966796875,5764.7287890625,5509.009996378283,5611.464595777982,-102.45459939969896,-89.09130900324551,28.226279206096635,5623.465966796875,6004.914276779128,5242.017656814623,2.1147154874574525
2004-03-29,5571.3701171875,5571.3701171875,5578.740234375,5495.31005859375,5538.52001953125,27800,5618.658984375,5752.273994140625,5518.603861118163,5608.4946344009095,-89.89077328274652,-89.25120185914572,34.32541933970202,5618.658984375,6000.193377492754,5237.124591257246,0.7674197265824967
2004-03-30,5520.43994140625,5520.43994140625,5608.31005859375,5509.580078125,5595.93017578125,26600,5603.522485351563,5741.40458984375,5518.886335008638,5601.972064549453,-83.08572954081501,-88.01810739547957,35.95579491237248,5603.522485351563,5974.776498880552,5232.268471822574,-0.9141409511483012
2004-03-31,5590.60009765625,5590.60009765625,5599.60009765625,5493.1201171875,5513.1201171875,26200,5590.94248046875,5734.29279296875,5529.919221569809,5601.129696631438,-71.21047506162813,-84.6565809287093,46.34686537908149,5590.94248046875,5944.78607826484,5237.098882672659,1.2709160319589907
2004-04-01,5740.85009765625,5740.85009765625,5750.2900390625,5599.1201171875,5599.1201171875,28400,5587.191479492188,5727.82779296875,5562.370125583107,5611.479355966609,-49.1092303835012,-77.54711081966768,52.22060794510267,5587.191479492188,5932.482687588383,5241.900271395993,2.6875469068694318
2004-04-02,5788.080078125,5788.080078125,5799.16015625,5700.60009765625,5762.81005859375,33000,5582.577978515625,5725.147197265625,5597.094733666476,5624.560890941304,-27.46615727482822,-67.53092011069978,67.18015960650472,5582.577978515625,5913.545349518963,5251.610607512286,0.8227001169745174
2004-04-05,5838.02001953125,5838.02001953125,5905.35009765625,5798.3701171875,5809.740234375,24000,5577.719482421875,5726.743798828125,5634.160162261056,5640.372678244263,-6.212515983206686,-55.26723928520117,68.99328739719938,5577.719482421875,5889.169569133723,5266.269395710027,0.862806677381478
2004-04-06,5822.419921875,5822.419921875,5897.56005859375,5780.93994140625,5886.02001953125,27400,5576.309985351562,5731.317392578125,5663.123202201663,5653.857659253947,9.265542947716312,-42.36068283861767,67.29807672480581,5576.309985351562,5882.7753710157895,5269.844599687335,-0.2672155560285771
2004-04-07,5815.1298828125,5815.1298828125,5860.669921875,5774.8798828125,5827.06982421875,22800,5579.101977539062,5731.2871875,5686.50884537256,5665.803749887914,20.705095484646336,-29.747527173964876,77.97233991286001,5579.101977539062,5893.501068156044,5264.70288692208,-0.1252063430724259
2004-04-08,5838.4501953125,5838.4501953125,5864.5498046875,5783.740234375,5824.3701171875,28600,5588.531494140625,5728.194990234375,5709.884437671013,5678.59237547492,31.29206219609296,-17.53960929995331,77.81167512725258,5588.531494140625,5922.565450138956,5254.497538142294,0.4010282310104029
2004-04-12,5783.7900390625,5783.7900390625,5867.06982421875,5760.25,5856.43994140625,19800,5592.701000976563,5726.349794921875,5721.25453019278,5686.384794999925,34.86973519285493,-7.05774040139166,80.4606298288884,5592.701000976563,5934.603545024458,5250.798456928667,-0.9362100287142128
2004-04-13,5904.52001953125,5904.52001953125,5920.18017578125,5743.580078125,5823.52978515625,23400,5611.893994140625,5728.3851953125,5749.449220860237,5702.542959780024,46.90626108021297,3.7350598949292655,82.61576658496085,5611.893994140625,5978.940874271929,5244.847114009322,2.0873852552282246
2004-04-15,5843.97021484375,5843.97021484375,5927.0400390625,5824.2099609375,5923.83984375,32400,5627.8380126953125,5731.351201171875,5763.990912242316,5713.019052747707,50.97185949460891,13.182419814865195,77.1357665371672,5627.8380126953125,6006.527271546627,5249.148753843998,-1.02548224897554
2004-04-16,5862.81982421875,5862.81982421875,5903.1298828125,5843.77001953125,5870.41015625,23000,5644.194506835937,5736.187998046875,5779.195360238691,5724.115406190006,55.07995404868507,21.56192666162917,77.12717497267437,5644.194506835937,6034.2149845297845,5254.17402914209,0.3225480055856877
2004-04-19,5800.5400390625,5800.5400390625,5895.169921875,5782.3701171875,5875.52978515625,22000,5663.47451171875,5737.063603515625,5782.479156980816,5729.776490106487,52.702666874329225,27.790074704169182,67.540235481391,5663.47451171875,6043.77986542085,5283.169158016651,-1.0622837989831768
2004-04-20,5804.81005859375,5804.81005859375,5819.919921875,5765.3798828125,5814.8798828125,20800,5681.543017578125,5738.74720703125,5785.914680305882,5735.334532216654,50.580148089227805,32.34808938118091,65.8573976865583,5681.543017578125,6052.043071234438,5311.042963921812,0.0736141721717986
2004-04-21,5876.419921875,5876.419921875,5890.02001953125,5783.919921875,5803.7001953125,21400,5707.094018554688,5740.548603515625,5799.838563624208,5745.785301820976,54.05326180323209,36.68912386559115,73.52063455806964,5707.094018554688,6055.626986671947,5358.561050437429,1.233629740825637
2004-04-22,5924.18017578125,5924.18017578125,5947.56982421875,5863.60009765625,5888.169921875,23800,5733.253515625,5740.507802734375,5818.9680424176,5758.999736929145,59.96830548845446,41.34496019016382,72.71292242713747,5733.253515625,6063.085316168953,5403.421715081046,0.8127440608602932
2004-04-23,5925.580078125,5925.580078125,5979.25,5905.580078125,5941.10009765625,31200,5759.768530273437,5740.36900390625,5835.369894064892,5771.339021462171,64.03087260272059,45.88214267267517,65.77568024899027,5759.768530273437,6059.04842855835,5460.4886319885245,0.0236303134309334
2004-04-27,5712.27978515625,5712.27978515625,5841.2998046875,5704.27978515625,5841.2998046875,30600,5774.6605224609375,5735.61900390625,5816.432954232793,5766.964263217288,49.4686910155051,46.59945234124116,44.95713668508539,5774.6605224609375,6027.650262716955,5521.67078220492,-3.5996525261075107
2004-04-28,5713.08984375,5713.08984375,5757.52001953125,5659.830078125,5709.43017578125,26000,5783.868017578125,5731.1416015625,5800.5340141585175,5762.97356547897,37.560448679547335,44.7916516089024,41.10728866094759,5783.868017578125,6011.318359828562,5556.417675327687,0.0141810034560041
2004-04-29,5668.43017578125,5668.43017578125,5710.56005859375,5626.41015625,5710.56005859375,32600,5788.721020507813,5724.277001953125,5780.21034671586,5755.970351427288,24.23999528857257,40.68132034483644,39.47423754631728,5788.721020507813,6000.696382185001,5576.745658830624,-0.7817077831815733
2004-04-30,5655.08984375,5655.08984375,5710.4501953125,5632.990234375,5674.759765625,25000,5795.453515625,5717.131796875,5760.961038567267,5748.4977212289705,12.463317338296292,35.037719743528406,39.15041688679507,5795.453515625,5978.072132009876,5612.834899240125,-0.2353443831459301
2004-05-03,5584.990234375,5584.990234375,5645.85986328125,5506.0,5645.85986328125,26800,5795.173022460937,5708.11560546875,5733.888607153072,5736.386055536083,-2.4974483830119425,27.530686118220338,33.84204307327586,5795.173022460937,5979.128796242964,5611.21724867891,-1.2395843622621472
2004-05-04,5647.14990234375,5647.14990234375,5677.10986328125,5616.41015625,5616.41015625,22800,5790.488012695312,5700.518203125,5720.544191028561,5729.77597011443,-9.231779085868766,20.17819307740252,41.37175522386219,5790.488012695312,5984.752931901072,5596.223093489552,1.1129772006791327
2004-05-05,5686.18994140625,5686.18994140625,5695.18017578125,5648.64013671875,5665.669921875,31400,5785.393505859375,5697.14,5715.258921855897,5726.547375395306,-11.288453539408692,13.884863754040277,34.62743339952584,5785.393505859375,5985.189606653366,5585.597405065384,0.6913228750364375
2004-05-06,5757.2998046875,5757.2998046875,5772.64013671875,5739.259765625,5749.97998046875,25000,5781.357495117188,5695.271591796875,5721.726749983836,5728.825333120653,-7.098583136817069,9.688174375868806,43.98697535385181,5781.357495117188,5979.934913369776,5582.780076864599,1.2505713670138752
2004-05-07,5669.580078125,5669.580078125,5748.33984375,5645.7900390625,5748.33984375,22800,5773.715502929687,5694.702392578125,5713.704185082477,5724.436795713568,-10.73261063109112,5.604017374476822,37.762806451632855,5773.715502929687,5977.338877973796,5570.0921278855785,-1.5236261709192234
2004-05-10,5555.83984375,5555.83984375,5628.60986328125,5501.169921875,5628.60986328125,24800,5760.751000976563,5691.130390625,5689.417363339019,5711.948132605156,-22.530769266136303,-0.0229399536458032,35.452169288577394,5760.751000976563,5985.22224418918,5536.279757763946,-2.006149182262107
2004-05-11,5325.89990234375,5325.89990234375,5472.02978515625,5309.419921875,5472.02978515625,33200,5735.123486328125,5685.285390625,5633.491600108978,5683.351967400607,-49.86036729162879,-9.990425421242405,27.551565976068616,5735.123486328125,6028.654721438347,5441.592251217903,-4.138707159907051
2004-05-12,5358.35009765625,5358.35009765625,5387.8701171875,5296.25,5296.25,28800,5713.851489257812,5681.109990234375,5591.162138193174,5659.277754826951,-68.11561663377688,-21.6154636637493,24.79052034778873,5713.851489257812,6050.960741983919,5376.742236531705,0.6092903717213938
2004-05-13,5399.47021484375,5399.47021484375,5487.33984375,5131.02978515625,5234.509765625,45200,5688.5989990234375,5675.74919921875,5561.671073062494,5640.032751865231,-78.36167880273752,-32.964706691546944,24.30133796828173,5688.5989990234375,6040.893705589649,5336.304292457226,0.7674025854616406
2004-05-14,5069.8701171875,5069.8701171875,5416.0400390625,5043.990234375,5409.33984375,49400,5649.893994140625,5660.683203125,5486.009387543263,5597.798482629844,-111.78909508658126,-48.72958437055381,18.285656996759982,5649.893994140625,6089.571765566143,5210.216222715108,-6.104304395459803
2004-05-17,4505.16015625,4505.16015625,5020.89013671875,4227.5,5020.89013671875,34000,5582.011010742188,5633.94240234375,5335.109505805838,5516.862310305412,-181.75280449957336,-75.33422839635773,14.50691045226543,5582.011010742188,6245.521569029342,4918.500452455034,-11.138548875701217
2004-05-18,4877.02001953125,4877.02001953125,4949.27001953125,4547.7001953125,4547.7001953125,37200,5535.835009765625,5615.165400390625,5264.634200225132,5469.466585062881,-204.83238483774855,-101.2338596846359,29.820180538371773,5535.835009765625,6260.989460057965,4810.680559473285,8.254087543710732
2004-05-19,5006.10009765625,5006.10009765625,5059.89013671875,4892.4599609375,4941.72021484375,39600,5495.89951171875,5597.680400390625,5224.859722906843,5435.143141551278,-210.2834186444352,-123.04377147659577,34.639624806304084,5495.89951171875,6246.21976051496,4745.57926292254,2.6466997799489578
2004-05-20,4932.10986328125,4932.10986328125,5073.7001953125,4912.169921875,5048.169921875,37000,5448.684008789062,5577.618798828125,5179.821282964444,5397.88141723498,-218.0601342705368,-142.04704403538398,33.69183483172773,5448.684008789062,6216.816970227842,4680.551047350283,-1.47800149680668
2004-05-21,4961.56982421875,4961.56982421875,4978.56005859375,4804.89990234375,4922.47998046875,32200,5400.553491210938,5559.837998046875,5146.244135465106,5365.562039974519,-219.31790450941207,-157.50121613018962,35.674950694584226,5400.553491210938,6163.854750653995,4637.25223176788,0.5973095035215037
2004-05-24,5123.22998046875,5123.22998046875,5132.89990234375,4993.4501953125,4993.4501953125,26600,5360.435986328125,5547.116796875,5142.703496234897,5347.611517048165,-204.9080208132682,-166.98257706680533,38.48770778149533,5360.435986328125,6091.196799504617,4629.675173151633,3.258246119220032
2004-05-25,5102.22021484375,5102.22021484375,5143.93017578125,4976.009765625,5117.52001953125,29000,5329.9330078125,5536.16400390625,5136.475299097798,5329.434383551542,-192.95908445374425,-172.1778785441931,37.06572291660989,5329.9330078125,6049.702953625776,4610.163061999225,-0.4100882783926396
2004-05-26,5081.9501953125,5081.9501953125,5163.60986328125,5049.2099609375,5116.580078125,31400,5298.376025390625,5523.795009765625,5128.086821592367,5311.102221459761,-183.01539986739408,-174.3453828088333,34.697125867809305,5298.376025390625,6002.588333738269,4594.16371704298,-0.3972784136654694
2004-05-27,5058.5498046875,5058.5498046875,5107.60009765625,5019.39013671875,5054.4501953125,25000,5267.882006835937,5514.552802734375,5117.388818991618,5292.394635032186,-175.00581604056788,-174.47746945518023,35.738859263729964,5267.882006835937,5957.286779985653,4578.477233686222,-0.4604608413239508
2004-05-28,4835.39013671875,4835.39013671875,5026.919921875,4821.58984375,5026.919921875,37000,5226.897021484375,5500.75880859375,5074.004406334254,5258.542449971932,-184.53804363767813,-176.48958429167982,34.00216805670516,5226.897021484375,5916.839642922007,4536.954400046743,-4.411534463137223
2004-05-31,4759.6201171875,4759.6201171875,4830.080078125,4665.2099609375,4760.27978515625,35000,5185.628515625,5485.237412109375,5025.637592619369,5221.585240136048,-195.94764751667933,-180.38119693667971,36.501338644613305,5185.628515625,5884.071003000828,4487.186028249172,-1.5669887514529912
2004-06-01,4835.1201171875,4835.1201171875,4899.52978515625,4792.009765625,4792.009765625,30800,5145.027026367187,5473.641015625,4996.327211783697,5192.958193991711,-196.63098220801385,-183.6311539909466,37.77837186688014,5145.027026367187,5824.661385058933,4465.392667675442,1.5862610490144258
2004-06-02,4923.68994140625,4923.68994140625,4946.14990234375,4846.08984375,4846.08984375,26400,5106.902026367187,5463.246015625,4985.152247110244,5173.012397503899,-187.8601503936552,-184.47695327148836,39.1277064189064,5106.902026367187,5742.859834345135,4470.94421838924,1.8318019422911336
2004-06-03,4817.990234375,4817.990234375,5012.52001953125,4789.6298828125,4972.27001953125,34000,5059.936547851563,5452.297822265625,4959.435014381745,5146.71445949435,-187.2794451126056,-185.03745163971175,43.58803527506627,5059.936547851563,5628.857727171207,4491.015368531918,-2.1467579861672026
2004-06-04,4889.0,4889.0,4902.27001953125,4759.35009765625,4803.31005859375,38400,5020.907543945313,5442.058017578125,4948.598858323016,5127.624499531806,-179.02564120879015,-183.83508955352747,63.05187517018324,5020.907543945313,5516.0476136101415,4525.767474280484,1.4738461925133397
2004-06-07,4938.14990234375,4938.14990234375,4991.47998046875,4905.52978515625,4927.5,31800,4990.023046875,5432.915419921875,4946.991326633897,5113.589344184542,-166.59801755064473,-180.38767515295092,52.66307885388526,4990.023046875,5417.043751284896,4563.002342465104,1.0053160634843517
2004-06-08,4962.6298828125,4962.6298828125,4970.39013671875,4891.85986328125,4960.8701171875,31000,4971.859545898437,5423.87921875,4949.397258353682,5102.407161860688,-153.00990350700522,-174.91212082376182,47.916355580062806,4971.859545898437,5368.552614978885,4575.16647681799,0.4957318216915807
2004-06-09,4963.75,4963.75,5000.58984375,4945.240234375,4972.33984375,33000,4952.129541015625,5412.575419921875,4951.605372453116,5092.136260982118,-140.53088852900237,-168.03587436480996,51.63049905615797,4952.129541015625,5304.681430082309,4599.577651948942,0.0225710402337098
2004-06-10,4944.64013671875,4944.64013671875,4975.75,4919.93994140625,4954.06005859375,27000,4929.388037109375,5400.0408203125,4950.533797724752,5081.210622147794,-130.6768244230425,-160.56406437645646,49.11816201687375,4929.388037109375,5212.226974545945,4646.549099672804,-0.3849884317552288
2004-06-11,4832.7099609375,4832.7099609375,4945.85986328125,4823.10009765625,4931.490234375,27600,4917.530029296875,5386.286220703125,4932.407053603636,5062.803165761847,-130.3961121582106,-154.5304739328073,34.04050434350636,4917.530029296875,5195.412641817938,4639.647416775812,-2.263666772229989
2004-06-14,4746.009765625,4746.009765625,4810.419921875,4725.39013671875,4810.419921875,29600,4929.572509765625,5369.3944140625,4903.730547760769,5039.336987973932,-135.6064402131633,-150.7456671888785,31.74907596940029,4929.572509765625,5146.371668367041,4712.773351164209,-1.7940285267125988
2004-06-15,4814.85009765625,4814.85009765625,4824.02978515625,4696.509765625,4696.509765625,30000,4926.464013671875,5350.8744140625,4890.056632360073,5022.708329431882,-132.65169707180848,-147.1268731654645,36.963603874639965,4926.464013671875,5148.163250291838,4704.7647770519125,1.4504886300457098
2004-06-16,4788.7998046875,4788.7998046875,4863.6298828125,4772.10009765625,4837.35986328125,27400,4915.5989990234375,5330.88880859375,4874.478658871985,5005.381772043409,-130.90311317142368,-143.88212116665633,36.86823739707532,4915.5989990234375,5142.112006623264,4689.085991423611,-0.541040581542318
2004-06-17,4839.8798828125,4839.8798828125,4859.81005859375,4746.509765625,4791.2998046875,28600,4910.9875,5310.926005859375,4869.155770247449,4993.12237284112,-123.96660259367036,-139.89901745205916,50.26255510230656,4910.9875,5139.8285778652335,4682.146422134767,1.0666572044836895
2004-06-18,4769.990234375,4769.990234375,4828.18994140625,4750.72998046875,4822.080078125,28600,4901.408520507813,5289.877412109375,4853.89953395938,4976.594066288074,-122.69453232869364,-136.45812042738606,50.61063197735733,4901.408520507813,5137.265593771798,4665.551447243827,-1.4440368383044744
2004-06-21,4738.6201171875,4738.6201171875,4790.93017578125,4731.72021484375,4770.64990234375,23800,4882.17802734375,5268.347216796875,4836.164239071399,4958.966366354698,-122.80212728329934,-133.72692179856872,44.00621118012423,4882.17802734375,5104.1949646307,4660.161090056799,-0.6576557947945205
2004-06-22,4735.85986328125,4735.85986328125,4767.35009765625,4717.77978515625,4732.9501953125,29200,4863.860009765625,5246.29541015625,4820.732796642145,4942.439958719628,-121.70716207748228,-131.32296985435144,36.94156162460231,4863.860009765625,5069.268033795748,4658.451985735503,-0.0582501622410802
2004-06-23,4644.0,4644.0,4752.47021484375,4635.169921875,4742.7998046875,31400,4841.9625,5223.499609375,4793.543135620277,4920.333295110766,-126.7901594904888,-130.41640778157893,37.66640037990859,4841.9625,5042.802443489634,4641.122556510365,-1.939665993782269
2004-06-24,4708.5498046875,4708.5498046875,4717.740234375,4613.93994140625,4656.81005859375,40400,4824.4625,5199.580205078125,4780.467238553696,4904.645629153487,-124.17839059979087,-129.1688043452213,37.09024067160008,4824.4625,5005.897209438625,4643.027790561374,1.3899613412467593
2004-06-25,4756.39013671875,4756.39013671875,4775.66015625,4680.419921875,4717.830078125,39400,4820.5125,5177.828603515625,4776.763069040628,4893.663740824988,-116.90067178436038,-126.71517783304913,36.97214005428916,4820.5125,5004.369145470014,4636.655854529986,1.0160311351835594
2004-06-28,4837.60009765625,4837.60009765625,4844.72021484375,4772.8701171875,4784.580078125,28600,4824.4114990234375,5157.324208984375,4786.12261190457,4889.510878368045,-103.3882664634757,-122.04979555913444,41.71231896863666,4824.4114990234375,5006.12589247353,4642.697105573345,1.7073864549202789
2004-06-29,4841.3798828125,4841.3798828125,4873.7099609375,4802.0400390625,4838.740234375,34200,4824.724487304688,5138.141005859375,4794.623730505789,4885.9456194380045,-91.3218889322152,-115.9042142337506,41.91711669405964,4824.724487304688,5006.538079553271,4642.910895056104,0.0781334769296204
2004-06-30,4795.4599609375,4795.4599609375,4877.89990234375,4788.85009765625,4859.93994140625,35600,4818.31298828125,5117.95400390625,4794.752381341437,4879.242978067597,-84.49059672615931,-109.62149073223236,40.48329692003965,4818.31298828125,4994.385324524658,4642.240652037842,-0.9484883026432468
2004-07-01,4874.0498046875,4874.0498046875,4879.81005859375,4785.93994140625,4813.759765625,33200,4821.115966796875,5097.9066015625,4806.951984933139,4878.85829855796,-71.90631362482054,-102.07845531075,52.75437210700488,4821.115966796875,4998.942804991163,4643.289128602587,1.638838492869743
2004-07-02,4870.580078125,4870.580078125,4895.47998046875,4813.16015625,4842.4599609375,32000,4820.194970703125,5076.834599609375,4816.740922347271,4878.245097044407,-61.50417469713557,-93.96359918802712,59.33516582433554,4820.194970703125,4996.727548573142,4643.662392833109,-0.071187753542512
2004-07-05,4843.77001953125,4843.77001953125,4894.39013671875,4831.85009765625,4861.14990234375,24200,4815.4759765625,5055.1983984375,4820.89924499096,4875.6913875989885,-54.79214260802837,-86.1293078720274,52.312928782974886,4815.4759765625,4983.576733566168,4647.375219558833,-0.5504489847967142
2004-07-06,4928.58984375,4928.58984375,4939.39990234375,4839.18017578125,4846.419921875,29600,4813.773974609375,5039.524599609375,4837.467029415428,4879.609791758323,-42.14276234289537,-77.331998766201,60.21932880616365,4813.773974609375,4976.194737485008,4651.353211733742,1.7511117141552068
2004-07-07,4955.97021484375,4955.97021484375,4987.0498046875,4912.22021484375,4919.5400390625,35000,4813.384985351562,5024.38220703125,4855.698288712093,4885.26611939428,-29.567830682187378,-67.77916514939828,58.79139855242343,4813.384985351562,4974.323895830503,4652.4460748726215,0.555541685589267
2004-07-08,4843.83984375,4843.83984375,5004.169921875,4808.6298828125,4972.06005859375,47800,4808.344970703125,5007.890400390625,4853.873912564079,4882.197506383593,-28.32359381951392,-59.88805088342141,55.256273024258014,4808.344970703125,4957.88664241036,4658.80329899589,-2.262531174176663
2004-07-09,4945.47998046875,4945.47998046875,4954.85986328125,4723.0400390625,4766.490234375,23600,4813.983471679688,4993.698203125,4867.967153780182,4886.885097056566,-18.917943276383998,-51.694029362013936,63.38447870704968,4813.983471679688,4975.423950709652,4652.542992649724,2.0983380953417896
2004-07-12,4944.5400390625,4944.5400390625,4967.919921875,4917.3798828125,4949.419921875,17000,4823.909985351563,4980.88919921875,4879.74759766977,4891.155833501451,-11.40823583168094,-43.63687065594733,63.53413959851415,4823.909985351563,4992.028529604485,4655.7914410986405,-0.0190060703907812
2004-07-13,4898.990234375,4898.990234375,4978.490234375,4878.06005859375,4961.8701171875,16000,4828.1169921875,4965.926005859375,4882.7080033167285,4891.736159492084,-9.028156175355434,-36.71512775982896,67.59451551910256,4828.1169921875,4999.461058155239,4656.772926219761,-0.9212141943972684
2004-07-14,4848.2998046875,4848.2998046875,4933.33984375,4835.33984375,4911.22021484375,24600,4831.0919921875,4949.168203125,4877.414434296847,4888.518651728782,-11.104217431935467,-31.59294569425026,59.8308806051971,4831.0919921875,5001.625976862692,4660.558007512308,-1.0347117928877991
2004-07-15,4888.18994140625,4888.18994140625,4900.18017578125,4844.66015625,4849.3798828125,26600,4833.507495117187,4931.786005859375,4879.0722046213705,4888.494302816002,-9.422098194631872,-27.158776194326585,59.37649370282678,4833.507495117187,5005.923757238819,4661.091232995555,0.822765470901432
2004-07-16,4951.169921875,4951.169921875,4961.31982421875,4874.4599609375,4894.39990234375,25800,4842.566479492188,4917.417802734375,4890.164161121928,4893.136941264817,-2.97278014288895,-22.321576984039066,58.294728898798255,4842.566479492188,5019.899764080806,4665.23319490357,1.2884110728854203
2004-07-19,4975.39990234375,4975.39990234375,5009.6298828125,4942.43017578125,4957.080078125,21600,4854.40546875,4905.80900390625,4903.277352079132,4899.230493937332,4.04685814179993,-17.047889958871263,59.50441955699854,4854.40546875,5034.118886411706,4674.692051088295,0.4893788912737173
2004-07-20,4957.8798828125,4957.8798828125,4982.0400390625,4936.60009765625,4974.52001953125,21800,4865.5064697265625,4898.448603515625,4911.677741422726,4903.57489311327,8.102848309456022,-12.017742305205806,62.00193395681792,4865.5064697265625,5041.783514625737,4689.229424827388,-0.3521328913279276
2004-07-21,4993.759765625,4993.759765625,5041.18994140625,4951.5498046875,4973.8798828125,20200,4882.994458007813,4891.156796875,4924.305745146153,4910.255254040066,14.050491106087064,-6.804095622947233,59.44188124378991,4882.994458007813,5034.385746603683,4731.603169411942,0.723694072074732
2004-07-22,5054.2900390625,5054.2900390625,5082.81005859375,5020.68994140625,5041.14013671875,37400,4900.281469726562,4884.253193359375,4944.303328825591,4920.924497375061,23.37883145053001,-0.7675102082517826,63.2932198000212,4900.281469726562,5046.67761885728,4753.885320595844,1.2121182491429794
2004-07-23,5073.33984375,5073.33984375,5086.02978515625,5034.2001953125,5073.10009765625,35000,4916.128955078125,4884.322587890625,4964.155100352424,4932.214523032464,31.94057731995963,5.7741072973905005,66.80030902114478,4916.128955078125,5065.5297466965085,4766.728163459741,0.3769036707484519
2004-07-26,5118.169921875,5118.169921875,5126.4501953125,5034.22998046875,5046.990234375,28600,4930.157446289062,4896.582783203125,4987.849688278973,4945.9889970208005,41.860691258172665,12.991424089546934,64.73631313583704,4930.157446289062,5099.826246292926,4760.488646285198,0.8836403534099535
2004-07-27,5075.8798828125,5075.8798828125,5155.6298828125,5068.6201171875,5130.85986328125,40800,4941.882446289063,4900.55998046875,5001.392795130285,4955.610544116482,45.78225101380304,19.549589474398157,59.10958807561134,4941.882446289063,5118.00721861617,4765.757673961955,-0.8262726659729047
2004-07-28,5070.2900390625,5070.2900390625,5104.66015625,5045.4599609375,5087.66015625,28000,4955.623950195312,4901.843779296875,5011.992371119856,4964.105321519891,47.887049599965394,25.2170814995116,70.52628224534345,4955.623950195312,5126.45293846184,4784.794961928785,-0.1101256113039239
2004-07-29,5120.4501953125,5120.4501953125,5133.7998046875,5051.490234375,5082.60986328125,28800,4967.9439697265625,4905.6105859375,5028.6781902264165,4975.686423282306,52.99176694411017,30.772018588431315,67.49246046196939,4967.9439697265625,5149.2229188292185,4786.6650206239065,0.9892955997301112
2004-07-30,5170.31982421875,5170.31982421875,5200.85009765625,5134.919921875,5134.919921875,28800,4982.93095703125,4909.7855859375,5050.469210840622,4990.103712240561,60.36549860006016,36.69071459075709,70.56057271170991,4982.93095703125,5179.254447282523,4786.607466779977,0.973930553057678
2004-08-02,5202.52978515625,5202.52978515625,5210.919921875,5167.2900390625,5193.25,22000,5000.8689453125,4911.37158203125,5073.863145350719,5005.838976900983,68.02416844973595,42.95740536255286,78.3300445242468,5000.8689453125,5208.867571943858,4792.870318681142,0.6229781141704693
2004-08-03,5194.6298828125,5194.6298828125,5242.14990234375,5181.990234375,5213.5498046875,29400,5014.170947265625,4913.219775390625,5092.442643421762,5019.823488449984,72.61915497177779,48.88975528439785,85.12976464062129,5014.170947265625,5236.257442265587,4792.084452265663,-0.1518473256278074
2004-08-04,5169.06982421875,5169.06982421875,5201.56005859375,5145.22021484375,5189.8798828125,27200,5024.825927734375,4914.96216796875,5104.231440467453,5030.878772581004,73.35266788644822,53.78233780480793,79.34393147325163,5024.825927734375,5255.439397073328,4794.212458395422,-0.4920477333393958
